hotel_name,review_summary,review_p1,review_p2,score
Hilton London Euston,"Stay away, you can’t trust them","Whether the prices are available on the bar or not realistically who reviews the price list before ordering a drink and £4.20 for a lime and soda, a 200ml bottle of soda at that, and a dash of lime is absolutely disgusting. Is this the most expensive half pint of lime and soda in the country? Having stayed at a number of Hilton hotels I will now avoid them like the plague. I refuse to stay again at a chain that intentionally drives prices so high with nothing but bottled mixers and charging that level of mark up flies preposterous.",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Euston,Great base in London ,"Although we’re regular Hilton guests, we hadn’t visited their Euston property for a while.  On this trip it worked really well.  A room was available on arrival at noon (obviously this cannot be guaranteed and being midweek in January helped but it was v much appreciated anyway).  The room was well appointed and quiet.  Nice bar and good breakfast.  Staff friendly and attentive in all settings.  But the big selling point is location - obviously great for Euston station (especially the sleeper service to Scotland as you can leave your bags there after check out).  The Eurostar terminal is just up the road.  Several buses take you into central London right from the hotel’s front door.  All in all a great base to explore London. ",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Euston,Only sty here if nothing else is available in london,"The staff did not seem to be engaged or interested, the room was so small that I now know what a coffin feels like.  Its a converted old townhouse that is in a good location but location is the only plus.I was shocked when I saw the room. ",,"<span class=""ui_bubble_rating bubble_10""></span>"
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
Hilton London Euston,,,,
DoubleTree by Hilton Hotel London - West End,A delight,"A stones throw from Kings Cross and 3 minute walk to UCLH Queens Square . A warm and friendly welcome with just the right amount of professionalism. The room extremely comfortable and clean, the added bonus of iron/board within the room is wonderful. The breakfast buffet with its copious choice of food items - very well cooked too - is the perfect start to your day. The staff so very friendly . A delight to stay here and look forward to my next stay",,"<span class=""ui_bubble_rating bubble_50""></span>"
DoubleTree by Hilton Hotel London - West End,Nice hotel. Good location,Nice hotel in a good location. Room size is pretty decent for London. Friendly staff with a nice bar and a good breakfast. Had a nice quiet nights sleep. Handy for exploring the West End in London and walking distance to a good selection of bars and restaurants.,,"<span class=""ui_bubble_rating bubble_40""></span>"
DoubleTree by Hilton Hotel London - West End,Fantastic Night Away!!!,"Stayed here for one night at the weekend in Feb 2020! Thanks to all the communication with Gloria Milenkova.. Superstar!!!  Amenities outside the hotel prior to arriving were plenty of coffee shops, pizza restaurants and a local Sainsbury's just opposite.    Reception area is nice and decorated well. Upon early arrival we were given the choice to  upgrade at a discount to a King Deluxe and we duly obliged.  Once checked in 2 Warm Gooey Cookies were given to each of us which was a lovely touch.   Best thing about the hotel was the room that we were upgraded to.  Generously sized and very modern finish, with clever use of design.  IPOD doking station, TV with lots of channels and plenty of Light in the room.  IronBoard and Iorn in the cupboards with Gowns and slippers all",…,"<span class=""ui_bubble_rating bubble_40""></span>"
DoubleTree by Hilton Hotel London - West End,Not great,"Stayed here one night, as on a night out in London.  Stayed here before and always been great.  Got to our room 347 and no mirror to get ready in ... only one in bathroom, which hairdryer could not reach .... great.  Had to ring for an extension lead and have my electric appliances in the bathroom to get ready.  Constant whirring noise all night and did not sleep from fans at the back of hotel.  Wasn’t our best stay and sad as we usually like this hotel.  Breakfast was excellent as always.  ",,"<span class=""ui_bubble_rating bubble_30""></span>"
DoubleTree by Hilton Hotel London - West End,Excellent location to explore London,"The Doubletree by Hilton London West End is located in the heart of London, close to Holborn Underground station, theaters, Covent Garden, Oxford/Regent street, Soho, etc. The hotel has all you need; very good breakfast, cozy bar, fitness facilities, friendly staff, clean and spacious rooms. During this stay I was upgraded to a King Junior Suite, which made my stay even more pleasant. Depending on the date, staying in this hotel is not expensive at all (especially when comparing to other hotels in the same area). I would very much recommend this hotel, for both business and leisure travel.",,"<span class=""ui_bubble_rating bubble_50""></span>"
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
DoubleTree by Hilton Hotel London - West End,,,,
Hilton London Metropole,Gorgeous food!,"Beautiful hotel, restaurant is gorgeous!! Staff were amazing at meeting our needs which weren’t on the menu. Beautiful pizza as pictured and drinks as well. Couldn’t recommend it more. I didn’t think I was hungry until I tasted the pizza",,"<span class=""ui_bubble_rating bubble_50""></span>"
Hilton London Metropole,Good location for a visit to London but rooms are a bit tired,"We stayed at the Hilton London Metropole located on the Edgeware Road, Saturday 7th to Sunday 8th March.  We were there for a family get together and a birthday, consisting of three couples, booking three Executive Rooms. Arriving from Somerset to Paddington Station it was an easy flat walk to the hotel, taking about twelve minutes.  We had trouble spotting the entrance and walked right by the hotel and around the following road coming back in another direction and eventually found the entrance.  We arrived quite early, around 12.30pm and queued at check-in.  We were pleased that our room was ready.  We were all located on the fourth floor.  We did not check in all together, but strangely one of our group were given two bottles of water on arrival and another two the next day. ",…,"<span class=""ui_bubble_rating bubble_30""></span>"
